stablecoin_type,stablecoin_size,market_regime,return_to_liquidity_ratio,total_return,total_risk
USDT,6.6,stress,1.1765796230691588,0.07561605360461304,21.422563086540997
USDT,6.6,extreme,0.735362264418058,0.07561605360535995,34.27610093881191
USDT,6.65,normal,2.7,0.0752316625009173,9.18677922289767
USDT,6.65,stress,1.1721422088257019,0.0756156770677076,21.50355605271433
USDT,6.65,extreme,0.7325888805160548,0.07561567706774355,34.40568968435971
USDT,6.7,normal,2.7,0.0756153005301164,8.633698040762091
USDT,6.7,stress,1.1677545384471668,0.0756153005300561,21.584245101887678
USDT,6.7,extreme,0.7298465865295304,0.07561530052994948,34.53479216296917
USDT,6.75,normal,2.7,0.07738824892497997,9.02364432542217
USDT,6.75,stress,1.163415689115036,0.07561492399239968,21.664633630053288
USDT,6.75,extreme,0.7271348056968951,0.07561492399239023,34.66341380808103
USDT,6.8,normal,2.7,0.07561454745456647,8.69788998807751
USDT,6.8,stress,1.1591247618032419,0.07561454745439138,21.744724970116927
USDT,6.8,extreme,0.7244529761271654,0.07561454745454219,34.79155995224979
USDT,6.85,normal,2.7,0.07561417091676292,8.72980895767749
USDT,6.85,stress,1.1548808804944874,0.07561417091709455,21.824522394239967
USDT,6.85,extreme,0.7218005503090673,0.07561417091702075,34.91923583074926
USDT,6.9,normal,2.7,0.07561379437947562,8.761611645748609
USDT,6.9,stress,1.150683191429607,0.07561379437943914,21.904029114360803
USDT,6.9,extreme,0.7191769946436117,0.07561379437933424,35.04644658292343
USDT,6.95,normal,2.7,0.07561341784183871,8.793299313905477
USDT,6.95,stress,1.1465308623846875,0.07561341784178546,21.983248284747702
USDT,6.95,extreme,0.7165817889904187,0.07561341784178316,35.17319725559579
USDT,7.0,normal,2.7,0.07561304130410561,8.824873201172496
USDT,7.0,stress,1.142423081978087,0.075613041304131,22.062183002934503
USDT,7.0,extreme,0.7140144262363107,0.07561304130413381,35.2994928046962
USDT,7.05,normal,2.7,0.07561266476649023,8.856334524497123
USDT,7.05,stress,1.1383590590041015,0.07561266476648074,22.140836311239916
USDT,7.05,extreme,0.7114744118777664,0.07561266476615904,35.42533809782304
USDT,7.1,normal,2.7,0.07561228822895145,8.887684479268088
USDT,7.1,stress,1.1343380217930366,0.07561228822869173,22.219211198078963
USDT,7.1,extreme,0.7089612636202303,0.07561228822883467,35.55073791701449
USDT,7.15,normal,2.7,0.07299530444609922,8.79459199376835
USDT,7.15,stress,1.1303592175920212,0.07561191169096922,22.297310599499387
USDT,7.15,extreme,0.7064745110004578,0.07561191169232737,35.67569695956489
USDT,7.2,normal,2.7,0.07561153515305188,8.950054960066288
USDT,7.2,stress,1.1264219119792844,0.0756115351535194,22.375137400236092
USDT,7.2,extreme,0.7040136949870502,0.07561153515351603,35.80021984037628
USDT,7.25,normal,2.7,0.07561115861582975,8.98107777394527
USDT,7.25,stress,1.1225253882884378,0.07561115861586554,22.452694434867993
USDT,7.25,extreme,0.7015783676802819,0.07561115861594676,35.92431109582696
USDT,7.3,normal,2.7,0.07561078207820852,9.011993795751238
USDT,7.3,stress,1.1186689470626112,0.07561078207820426,22.529984489376783
USDT,7.3,extreme,0.6991680919176692,0.0756107820780475,36.047975182745745
USDT,7.35,normal,2.7,0.07561040554024433,9.042804120808439
USDT,7.35,stress,1.1148519055266155,0.07561040554055105,22.60701030206502
USDT,7.35,extreme,0.6967824409541348,0.07561040554055229,36.17121648330462
USDT,7.4,normal,2.7,0.07698556919208319,9.364124252775689
USDT,7.4,stress,1.1110735970787784,0.0756100290029055,22.68377456473885
USDT,7.4,extreme,0.694420998174239,0.0756100290028912,36.29403930357517
USDT,7.45,normal,2.7,0.07560965246522296,9.104111969520783
USDT,7.45,stress,1.1073333708016475,0.075609652465183,22.760279923785387
USDT,7.45,extreme,0.6920833567531318,0.07560965245966007,36.416447875285954
USDT,7.5,normal,2.7,0.07560927592754793,9.134611592538233
USDT,7.5,stress,1.1036305909907351,0.07560927592759295,22.836528981349964
USDT,7.5,extreme,0.6897691193692103,0.07560927592759459,36.5384463701607
USDT,7.55,normal,2.7,0.07560889938987927,9.165009718461329
USDT,7.55,stress,1.099964636700304,0.0756088993899399,22.912524296160704
USDT,7.55,extreme,0.6874778979378182,0.07560889938923047,36.660038873506316
USDT,7.6,normal,2.7,0.0756085228522809,9.195307353890755
USDT,7.6,stress,1.0963349013066488,0.07560852284902835,22.988268383719717
USDT,7.6,extreme,0.6852093133161421,0.07560852285228616,36.781229415563935
USDT,7.65,normal,2.7,0.07560814631466212,9.22550548889143
USDT,7.65,stress,1.0927407920823184,0.07560814631386228,23.063763721978376
USDT,7.65,extreme,0.6829629950513001,0.07560814631464562,36.90202195555577
USDT,7.7,normal,2.7,0.07560776977696539,9.255605097369891
USDT,7.7,stress,1.0891817297961,0.0756077697769743,23.13901274342542
USDT,7.7,extreme,0.6807385811225547,0.0756077697769766,37.02242038948222
USDT,7.75,normal,2.7,0.07560739323200209,9.285607138452951
USDT,7.75,stress,1.0856571483153648,0.07560739323923117,23.21401784364816
USDT,7.75,extreme,0.6785357176971396,0.07560739323902048,37.14242854973155
USDT,7.8,normal,2.7,0.07560701668313284,9.315512549061625
USDT,7.8,stress,1.082166494228698,0.07560701670167227,23.2887813797267
USDT,7.8,extreme,0.6763540588929349,0.07560701670165756,37.26205020755554
USDT,7.85,normal,2.696773066203446,0.07560664016399296,9.345322268246202
USDT,7.85,stress,1.0787092264815867,0.07560664016402698,23.363305670621504
USDT,7.85,extreme,0.6741932665510236,0.07560664016385739,37.381289072908785
USDT,7.9,normal,2.6882120400798195,0.07560626361959806,9.375037198498314
USDT,7.9,stress,1.0752848160231965,0.07560626362636204,23.437592998532907
USDT,7.9,extreme,0.6720530100144877,0.07560626362636316,37.50014879765377
USDT,7.95,normal,2.679731863666583,0.0756058870887219,9.404658243838002
USDT,7.95,stress,1.071892745466631,0.07560588708871425,23.511645609592673
USDT,7.95,extreme,0.6699329659166601,0.0756058870887141,37.61863297534732
USDT,8.0,normal,2.6713312739837516,0.07560551063230313,9.434186288640614
USDT,8.0,stress,1.0685325087882287,0.07560551053220507,23.585465708150092
USDT,8.0,extreme,0.6678328179750257,0.07560551055090291,37.736745143368225
USDT,8.05,normal,2.6630090271730458,0.07560513401339808,9.463622196036107
USDT,8.05,stress,1.0652036108692262,0.07560513401340144,23.65905549009115
USDT,8.05,extreme,0.6657522568018536,0.07560513401377604,37.85448878384513
USDT,8.1,normal,2.6547639186789893,0.07560475747574881,9.492966831412232
USDT,8.1,stress,1.0619055674715896,0.07560475747574541,23.732417078529647
USDT,8.1,extreme,0.663690979669758,0.07560475747574558,37.97186732564669
USDT,8.15,normal,2.6465947616487075,0.07560438093813773,9.522221035838982
USDT,8.15,stress,1.0586379046594916,0.07560438093809803,23.805552589584757
USDT,8.15,extreme,0.6616486904522128,0.07560438089897861,38.08888412132314
USDT,8.2,normal,2.6385004741300264,0.07560401769920118,9.551387039783084
USDT,8.2,stress,1.055400158654267,0.07560400440044333,23.87846410055672
USDT,8.2,extreme,0.6596250991589154,0.07560400440044027,38.20554256088928
USDT,8.25,normal,2.630479688823806,0.07560362786278843,9.580461462853807
USDT,8.25,stress,1.05219187552952,0.07560362786278389,23.951153657133126
USDT,8.25,extreme,0.6576199222059523,0.07560362786278768,38.32184585141479
USDT,8.3,normal,2.6225315273591976,0.07560325132513661,9.609449309622672
USDT,8.3,stress,1.0490126109438866,0.07560325132518513,24.023623274067347
USDT,8.3,extreme,0.6556328818398177,0.0756032513251422,38.437797238492465
USDT,8.35,normal,2.6146548247031642,0.0756028747874881,9.638349974305706
USDT,8.35,stress,1.0458619298849072,0.07560287477303,24.09587493107233
USDT,8.35,extreme,0.6536637061757888,0.07560287478747789,38.55339989721775
USDT,8.4,normal,2.6068485160070147,0.0756024982498758,9.667164238817929
USDT,8.4,stress,1.0427394064028128,0.07560249824982374,24.16791059702802
USDT,8.4,extreme,0.6517121290017578,0.07560249824982393,38.668656955244934
USDT,8.45,normal,2.5991115585070284,0.07560212171218,9.695892873435962
USDT,8.45,stress,1.0396446234027867,0.07560212171217372,24.239732183588462
USDT,8.45,extreme,0.6497778896267221,0.07560212171214106,38.78357149372596
USDT,8.5,normal,2.5914429309498086,0.07560174517482952,9.724536637087635
USDT,8.5,stress,1.0365771723777357,0.0756017451645869,24.31134158947666
USDT,8.5,extreme,0.647860732734737,0.07560174517452492,38.898146548356834
USDT,8.55,normal,2.5838416329729883,0.07560136863406634,9.75309627717377
USDT,8.55,stress,1.0335366531879886,0.07560136863686108,24.382740693864243
USDT,8.55,extreme,0.6459604082424817,0.07560136863688084,39.01238511019366
USDT,8.6,normal,2.5763066846541562,0.07560099209921732,9.781572531657659
USDT,8.6,stress,1.0305226738616946,0.07560099209913418,24.453931329116497
USDT,8.6,extreme,0.6440766711636121,0.07560099209867883,39.12629012634751
USDT,8.65,normal,2.5688371258971983,0.07560061556155673,9.80996612558069
USDT,8.65,stress,1.0275348503588657,0.07560061556155702,24.524915313952143
USDT,8.65,extreme,0.6422092814743002,0.07560061556155437,39.2398645023215
USDT,8.7,normal,2.5614320159444626,0.07560023902390664,9.83827777499832
USDT,8.7,stress,1.0245728063777797,0.07560023902390337,24.59569443749486
USDT,8.7,extreme,0.6403580039863523,0.07560023902366873,39.353111099854885
USDT,8.75,normal,2.554090432882439,0.0755998624862521,9.866508185320761
USDT,8.75,stress,1.0216361731529748,0.07559986248625022,24.666270463301313
USDT,8.75,extreme,0.6385226082210549,0.07559986248509172,39.46603274064977
USDT,8.8,normal,2.5468114731564984,0.0755994859485961,9.894658051897167
USDT,8.8,stress,1.0187245892669907,0.07559948594290121,24.73664512777288
USDT,8.8,extreme,0.6367028682891253,0.07559948594859177,39.57863220758636
USDT,8.85,normal,2.539594253781216,0.07559910884348517,9.922727975269439
USDT,8.85,stress,1.0158377004413581,0.0755991094109449,24.80682015053482
USDT,8.85,extreme,0.6348985627819651,0.07559910940614059,39.690912237951
USDT,8.9,normal,2.5324378985209752,0.07559873286014694,9.950718884268133
USDT,8.9,stress,1.0129751593993255,0.07559873287328647,24.876797215216698
USDT,8.9,extreme,0.6331094746245783,0.07559873287328682,39.8028755443469
USDT,8.95,normal,2.525341564115922,0.07559835633566299,9.97863119585946
USDT,8.95,stress,1.0101366256463737,0.07559835633563657,24.946577989639813
USDT,8.95,extreme,0.6313353910289865,0.07559835633555287,39.91452478337932
USDT,9.0,normal,2.518304413304814,0.07559797979798243,10.006465646564932
USDT,9.0,stress,1.007321765322115,0.07559797979803452,25.01616411642486
USDT,9.0,extreme,0.6295761033264589,0.07559797979556321,40.02586258496262
USDT,9.05,normal,2.5113256275747435,0.07559760326034508,10.034222886148482
USDT,9.05,stress,1.0045302510298977,0.07559760326032919,25.085557215365927
USDT,9.05,extreme,0.6278314068936891,0.07559760326030918,40.13689154457467
USDT,9.1,normal,2.504404404196715,0.07559722672269616,10.061903553597459
USDT,9.1,stress,1.0017617616786876,0.07559722672267175,25.154758883985483
USDT,9.1,extreme,0.6261011010491767,0.07559722672266907,40.24761421437554
USDT,9.15,normal,2.497539955814761,0.07559685018501845,10.089508279138736
USDT,9.15,stress,0.9990159823261221,0.07559685018419951,25.22377069756809
USDT,9.15,extreme,0.6243849889537219,0.07559685018503291,40.358033116560605
USDT,9.2,normal,2.490731510071607,0.07559647364524602,10.117037684118305
USDT,9.2,stress,0.9962926040277746,0.07559647364737157,25.292594211028952
USDT,9.2,extreme,0.6226828775173535,0.07559647364736648,40.46815073764397
USDT,9.25,normal,2.4839783092325938,0.07559609710971073,10.14449238260667
USDT,9.25,stress,0.9935913238419918,0.07559609712833606,25.361230958963134
USDT,9.25,extreme,0.6209945773081532,0.075596097109709,40.57796953042544
USDT,9.3,normal,2.4772796098530656,0.07559572057206364,10.171872978648466
USDT,9.3,stress,0.990911843941225,0.07559572057205476,25.429682446618212
USDT,9.3,extreme,0.6193199024634687,0.07559572057086926,40.68749191393773
USDT,9.35,normal,2.4706346824123773,0.07559534403440518,10.199180069335108
USDT,9.35,stress,0.9882538729649629,0.07559534403440506,25.49795017333742
USDT,9.35,extreme,0.6176586706035883,0.07559534403167165,40.796720275832584
USDT,9.4,normal,2.4640428109909958,0.07559496749674768,10.22641424350154
USDT,9.4,stress,0.9856171243964043,0.07559496749675211,25.566035608755193
USDT,9.4,extreme,0.6160107027481533,0.0755949674966,40.90565697389939
USDT,9.45,normal,2.457503292962071,0.07559459093272962,10.253576078510445
USDT,9.45,stress,0.9830013171776535,0.07559459095909145,25.63394020540245
USDT,9.45,extreme,0.6143758232360484,0.07559459095909797,41.01430432864645
USDT,9.5,normal,2.4510154385869436,0.07559421442144375,10.280666158652082
USDT,9.5,stress,0.9804061754347754,0.07559421442144171,25.701665396629565
USDT,9.5,extreme,0.6127538596467376,0.07559421442144272,41.12266463460766
USDT,9.55,normal,2.4445785708886443,0.07559383788380218,10.307685038778496
USDT,9.55,stress,0.9778314283555873,0.07559383788324031,25.769212596751284
USDT,9.55,extreme,0.6111446427221563,0.07559383788379564,41.23074015511074
USDT,9.6,normal,2.438192025175459,0.07559346134613763,10.334633280944818
USDT,9.6,stress,0.9752768100701844,0.07559346134613623,25.836583202361542
USDT,9.6,extreme,0.6095480063054289,0.07559346131259384,41.33853310465147
USDT,9.65,normal,2.431855148854012,0.0755930847894248,10.361511433640457
USDT,9.65,stress,0.9727420595371177,0.07559308480848116,25.903778590750754
USDT,9.65,extreme,0.607963787210706,0.0755930848084491,41.44604574518313
USDT,9.7,normal,2.425567953313941,0.07559275477255883,10.388323645915582
USDT,9.7,stress,0.9702269204296581,0.07559270827083087,25.970800122152582
USDT,9.7,extreme,0.6063918252685334,0.07559270827082361,41.55328019544034
USDT,9.75,normal,2.419327852569858,0.0755923317281081,10.415059654938515
USDT,9.75,stress,0.9677311410293565,0.07559233173064464,26.03764913818197
USDT,9.75,extreme,0.6048319631422896,0.07559233173318382,41.66023862256343
USDT,9.8,normal,2.413136185278514,0.07559195519552342,10.441730786776809
USDT,9.8,stress,0.9652544741114027,0.07559195519552214,26.104326966941656
USDT,9.8,extreme,0.6032840463196409,0.07559195519552529,41.76692314710741
USDT,9.85,normal,2.4069916921473045,0.07559157865786932,10.468333965655587
USDT,9.85,stress,0.962796676858937,0.07559157865787342,26.170834914139967
USDT,9.85,extreme,0.6017479230369255,0.07559157865775638,41.873335862552864
USDT,9.9,normal,2.40089377686509,0.07559120211939402,10.494869708909743
USDT,9.9,stress,0.960357510745692,0.07559120212017344,26.23717427255429
USDT,9.9,extreme,0.6002234442160244,0.07559120212019689,41.979478836102196
USDT,9.95,normal,2.3948418536182503,0.07559082558243105,10.52133852711047
USDT,9.95,stress,0.9579367414472535,0.07559082558255956,26.303346317822175
USDT,9.95,extreme,0.5987104634045296,0.07559082558255585,42.08535410851368
USDT,10.0,normal,2.388835346863024,0.0755904490449543,10.547740923796237
USDT,10.0,stress,0.9555341387450649,0.07559044904491385,26.369352309480483
USDT,10.0,extreme,0.5972088367158673,0.07559044903833603,42.190963691483084
USDT,10.05,normal,2.3828736910845922,0.07559007250725588,10.57407739655869
USDT,10.05,stress,0.9531494764338412,0.07559007250725569,26.435193491396543
USDT,10.05,extreme,0.5957184227711485,0.0755900725072485,42.2963095862306
USDT,10.1,normal,2.3769563306135666,0.07558969596351675,10.600348435794878
USDT,10.1,stress,0.9507825322325719,0.07558969596959805,26.50087109197752
USDT,10.1,extreme,0.5942390826453471,0.0755896959695806,42.40139374715498
USDT,10.15,normal,2.3710827192446895,0.07558931943011077,10.626554529511848
USDT,10.15,stress,0.9484330876970869,0.07558931943194457,26.566386324446217
USDT,10.15,extreme,0.59277067981068,0.07558931943194501,42.50621811911415
USDT,10.2,normal,2.365252320338663,0.07558894289429341,10.65269615483989
USDT,10.2,stress,0.9461009281355123,0.07558894289419599,26.631740387064074
USDT,10.2,extreme,0.5913130800846651,0.07558894289428068,42.61078461935244
USDT,10.25,normal,2.359464606313853,0.07558856635664211,10.678773785427067
USDT,10.25,stress,0.9437858425255333,0.07558856635663459,26.696934463565235
USDT,10.25,extreme,0.5898661515784999,0.07558856635660638,42.71509514168543
USDT,10.3,normal,2.3537190585865817,0.07558818981898459,10.70478788922464
USDT,10.3,stress,0.9414876234398667,0.0755881898164449,26.76196972201365
USDT,10.3,extreme,0.5884297646466425,0.07558818981898255,42.81915155689761
USDT,10.35,normal,2.3480151673535983,0.07558781328133674,10.730738928251228
USDT,10.35,stress,0.9392060669414397,0.07558781328132873,26.826847320625212
USDT,10.35,extreme,0.5870037918383995,0.07558781328132859,42.92295571300029
USDT,10.4,normal,2.3423524314173974,0.07558743671017798,10.756627354099562
USDT,10.4,stress,0.9369409725599768,0.07558743674367653,26.89156839736701
USDT,10.4,extreme,0.5855881078499887,0.0755874367436351,43.02650943576338
USDT,10.45,normal,2.3367303579137455,0.07558706020601938,10.782453632277338
USDT,10.45,stress,0.9346921431655429,0.07558706020603359,26.95613408069713
USDT,10.45,extreme,0.5841825894784498,0.07558706020600688,43.12981452910123
USDT,10.5,normal,2.331148462306102,0.07558668366837099,10.808218193819144
USDT,10.5,stress,0.9324593849224341,0.07558668366836858,27.020545484547192
USDT,10.5,extreme,0.5827871155765253,0.07558668366836487,43.23287277527309
USDT,10.55,normal,2.3256062680352954,0.0755863071307246,10.833921483849023
USDT,10.55,stress,0.9302425072147723,0.0755863071301603,27.08480370940131
USDT,10.55,extreme,0.5814015670088256,0.07558630713071104,43.335685935388184
USDT,10.6,normal,2.3201033064360237,0.07558593059307056,10.859563937432345
USDT,10.6,stress,0.9280413225744107,0.07558593059305996,27.148909843577012
USDT,10.6,extreme,0.5800258266090075,0.0755859305930195,43.43825574969991
USDT,10.65,normal,2.3146391165525846,0.07558555405541219,10.885145984512272
USDT,10.65,stress,0.9258556466210265,0.07558555405540462,27.212864961278164
USDT,10.65,extreme,0.5786597791381535,0.07558555405526719,43.540583937965
USDT,10.7,normal,2.3092132449767098,0.07558517751775544,10.910668049991745
USDT,10.7,stress,0.923685297990797,0.07558517751766905,27.27667012494484
USDT,10.7,extreme,0.5773033112441756,0.0755851775177523,43.642672199965304
USDT,10.75,normal,2.303825245719964,0.07558480097138766,10.936130552408978
USDT,10.75,stress,0.9215300982763303,0.07558480097757247,27.340326383605394
USDT,10.75,extreme,0.575956311422336,0.07558480098009665,43.744522215257625
USDT,10.8,normal,2.2984746799066103,0.07558442444244529,10.961533911048111
USDT,10.8,stress,0.919389871962699,0.0755844244423617,27.403834777588337
USDT,10.8,extreme,0.5746186699766532,0.07558442444243077,43.846135644183974
USDT,10.85,normal,2.293161115930222,0.0755840479046329,10.986878531933156
USDT,10.85,stress,0.917264446371816,0.07558404790476754,27.467196329889987
USDT,10.85,extreme,0.5732902789823856,0.07558404790477415,43.947514127827766
USDT,10.9,normal,2.2878841289975855,0.0755836713671423,11.012164822096787
USDT,10.9,stress,0.9151536515991333,0.0755836713669337,27.530412055163012
USDT,10.9,extreme,0.5719710322496004,0.07558367136695532,44.048659288262485
USDT,10.95,normal,2.282643301146323,0.07558329482951356,11.037393182362496
USDT,10.95,stress,0.9130573204585005,0.07558329482941328,27.593482955870503
USDT,10.95,extreme,0.5706608252865277,0.07558329482947931,44.149572729434084
USDT,11.0,normal,2.2774382210670487,0.07558291829183848,11.062564009079988
USDT,11.0,stress,0.9109752884421493,0.0755829182954466,27.656410023554823
USDT,11.0,extreme,0.5693595552667609,0.07558291829183339,44.25025603631709
USDT,11.05,normal,2.2722684839741536,0.0755825417471417,11.087677693049914
USDT,11.05,stress,0.9089073935894557,0.0755825417536321,27.71919423501135
USDT,11.05,extreme,0.5680671209933005,0.07558254175417253,44.35071077634382
USDT,11.1,normal,2.2671336914660793,0.0755821652165291,11.112734624787047
USDT,11.1,stress,0.9068534765867396,0.07558216521568928,27.78183656164948
USDT,11.1,extreme,0.5667834228665185,0.07558216521652203,44.450938499144115
USDT,11.15,normal,2.262033465158657,0.07558178830928766,11.137735062050524
USDT,11.15,stress,0.9048133805632733,0.07558178867735009,27.844337959981008
USDT,11.15,extreme,0.5655083628516601,0.07558178867886443,44.55094073689263
USDT,11.2,normal,2.256967377789555,0.07558141214121651,11.162679751156464
USDT,11.2,stress,0.9027869511158211,0.07558141214121679,27.906699377891297
USDT,11.2,extreme,0.5642418444485421,0.07558141214047402,44.650719004095954
USDT,11.25,normal,2.251935090620321,0.07558103560356173,11.18756870011768
USDT,11.25,stress,0.9007740362797564,0.0755810356022122,27.968921748812754
USDT,11.25,extreme,0.5629837727093666,0.07558103560930528,44.750274799556294
USDT,11.3,normal,2.2469362157954875,0.07558065906590335,11.212402401484484
USDT,11.3,stress,0.8987744863182201,0.0755806590659151,28.031006003714783
USDT,11.3,extreme,0.561734053948874,0.07558065906590515,44.84960960593884
USDT,11.35,normal,2.241970384985739,0.07558028252825516,11.237181221543494
USDT,11.35,stress,0.896788153995632,0.07558028252623361,28.092953053065468
USDT,11.35,extreme,0.5604925962464341,0.07558028252825245,44.94872488617243
USDT,11.4,normal,2.2370372355217594,0.07557990599059523,11.261905522546689
USDT,11.4,stress,0.8948148942088964,0.0755799059903407,28.15476380626584
USDT,11.4,extreme,0.5592593088814397,0.07557990598248844,45.047622085274355
USDT,11.45,normal,2.2321364102830104,0.07557952945294501,11.28657566278433
USDT,11.45,stress,0.8928545641309487,0.07557952944666545,28.216439154055678
USDT,11.45,extreme,0.5580341025707501,0.07557952945295096,45.14630265114107
USDT,11.5,normal,2.2272675575888305,0.07557915291528293,11.311191996633838
USDT,11.5,stress,0.8909070230355723,0.07557915291526783,28.277979991577666
USDT,11.5,extreme,0.5568168894001889,0.07557915291565073,45.24476798651328
USDT,11.55,normal,2.222430331092847,0.07557877637764186,11.335754874631192
USDT,11.55,stress,0.8889721324371335,0.07557877637763699,28.33938718657632
USDT,11.55,extreme,0.5556075827733976,0.07557877637717575,45.34301949822995
USDT,11.6,normal,2.2176243896786003,0.07557839983998299,11.360264643514395
USDT,11.6,stress,0.8870497558726099,0.07557839983687153,28.400661607579323
USDT,11.6,extreme,0.5544060974196464,0.07557839983998255,45.44105857405762
USDT,11.65,normal,2.212849397363146,0.07557802330205193,11.38472164623456
USDT,11.65,stress,0.8851397589436392,0.07557802330232649,28.461804115741863
USDT,11.65,extreme,0.5532123493397839,0.07557802330232787,45.53888658518703
USDT,11.7,normal,2.208105023178034,0.07557764676467675,11.409126222311802
USDT,11.7,stress,0.8832420092712167,0.07557764676467883,28.52281555578019
USDT,11.7,extreme,0.5520262557945135,0.07557764676467923,45.6365048892483
USDT,11.75,normal,2.2033909411137405,0.07557727022688268,11.43347870724519
USDT,11.75,stress,0.8813563764451093,0.07557727022706709,28.58369676819527
USDT,11.75,extreme,0.5508477352782118,0.0755772702270217,45.73391482908341
USDT,11.8,normal,2.198706830218725,0.07557689319975254,11.457779357853152
USDT,11.8,stress,0.8794827319923547,0.07557689368928475,28.644448583269337
USDT,11.8,extreme,0.5496767074952713,0.07557689368933543,45.83111773325753
USDT,11.85,normal,2.194052373347686,0.07557651715168055,11.482028729084206
USDT,11.85,stress,0.8776209493392815,0.07557651715171418,28.705071822716516
USDT,11.85,extreme,0.5485130933370503,0.0755765171517138,45.92811491634624
USDT,11.9,normal,2.189427259437616,0.07557614061406019,11.506226919739873
USDT,11.9,stress,0.8757709037750504,0.07557614061406294,28.765567299350604
USDT,11.9,extreme,0.5473568148594026,0.07557614061405626,46.02490767895723
USDT,11.95,normal,2.18483118104833,0.0755757640658257,11.530374325391858
USDT,11.95,stress,0.8739324724179127,0.07557576407528323,28.82593581713373
USDT,11.95,extreme,0.5462077952607641,0.07557576407640533,46.12149730813517
USDT,12.0,normal,2.180263835443362,0.07557538753667796,11.554471269040935
USDT,12.0,stress,0.872105534177114,0.07557538753871494,28.886178173388554
USDT,12.0,extreme,0.5450659588606774,0.07557538753876071,46.21788507745126
USDT,12.05,normal,2.1757249243154617,0.07557501100110604,11.578518061803218
USDT,12.05,stress,0.8702899697261883,0.07557501100100589,28.94629515446956
USDT,12.05,extreme,0.5439312310788659,0.07557501100109781,46.31407224720779
USDT,12.1,normal,2.171214153658882,0.07557463446344563,11.60251501617024
USDT,12.1,stress,0.8684856614635502,0.07557463446344377,29.006287540424978
USDT,12.1,extreme,0.542803538417149,0.07557463445097515,46.41006005681526
USDT,12.15,normal,2.166731233709254,0.07557425792579393,11.62646244106265
USDT,12.15,stress,0.8666924940499541,0.075574258015784,29.06615611827682
USDT,12.15,extreme,0.541682808427311,0.07557425792579209,46.505849764249675
USDT,12.2,normal,2.1622758788699414,0.07557388138300555,11.65036064107637
USDT,12.2,stress,0.8649103515463258,0.07557388138796912,29.12590160465946
USDT,12.2,extreme,0.5405689697159287,0.07557388138807465,46.601442567565456
USDT,12.25,normal,2.157847807603513,0.07557350482866505,11.674209917611739
USDT,12.25,stress,0.8631391230406915,0.07557350485047243,29.185524802475214
USDT,12.25,extreme,0.5394619519004288,0.07557350485048456,46.696839683968136
USDT,12.3,normal,2.153446742414339,0.07557312831283707,11.69801057754636
USDT,12.3,stress,0.8613786969665794,0.07557312831265049,29.24502644376505
USDT,12.3,extreme,0.5383616856035806,0.07557312831283061,46.792042310181806
USDT,12.35,normal,2.1490724097270486,0.0755727517752016,11.721762907746792
USDT,12.35,stress,0.8596289638908068,0.07557275177517722,29.304407269357956
USDT,12.35,extreme,0.537268102431758,0.07557275177514838,46.88705163095451
USDT,12.4,normal,2.14472453983034,0.07557237523747641,11.745467204761972
USDT,12.4,stress,0.8578898159321061,0.0755723752375218,29.363668011923593
USDT,12.4,extreme,0.5361811349575663,0.07557237523752396,46.98186881907908
USDT,12.45,normal,2.14040286680917,0.07557199869988679,11.769123758859877
USDT,12.45,stress,0.8561611467385606,0.07557199869309443,29.422809393993386
USDT,12.45,extreme,0.5351007167022921,0.07557199869982979,47.07649503540404
USDT,12.5,normal,2.1361071284751287,0.0755716221622224,11.792732857327803
USDT,12.5,stress,0.8544428513900457,0.07557162216221514,29.48183214331688
USDT,12.5,extreme,0.5340267821187821,0.07557162216221483,47.170931429306506
USDT,12.55,normal,2.131837066443144,0.07557124562277909,11.816294783551113
USDT,12.55,stress,0.8527348265195859,0.07557124562456413,29.540736961573437
USDT,12.55,extreme,0.5329592665747414,0.0755712456245556,47.265179138512146
USDT,12.6,normal,2.127592425401621,0.0755708689703771,11.83980980381487
USDT,12.6,stress,0.8510369701388782,0.07557086908514356,29.59952455524596
USDT,12.6,extreme,0.5318981063363752,0.07557086908689802,47.35923928953076
USDT,12.65,normal,2.1233729542095663,0.07557049254925959,11.863278249422587
USDT,12.65,stress,0.8493491816838639,0.075570492549063,29.65819562347801
USDT,12.65,extreme,0.5308432385561425,0.07557049254854835,47.45311299690843
USDT,12.7,normal,2.119178404953412,0.07557011601160472,11.88670034181888
USDT,12.7,stress,0.8476713619813626,0.07557011601159883,29.716750854544948
USDT,12.7,extreme,0.5297946012383592,0.07557011601153209,47.54680136722925
USDT,12.75,normal,2.1150085330454864,0.07556973947395276,11.910076372936555
USDT,12.75,stress,0.8460034132183504,0.07556973947393551,29.775190932329114
USDT,12.75,extreme,0.5287521332649124,0.0755697394691303,47.64030548838705
USDT,12.8,normal,2.110863097306379,0.0755693629244217,11.933406611550495
USDT,12.8,stress,0.8443452389201898,0.07556936293629461,29.83351653364692
USDT,12.8,extreme,0.5277157743251162,0.07556936293629253,47.73362645383396
USDT,12.85,normal,2.1067418620118206,0.07556898642514245,11.956691323188227
USDT,12.85,stress,0.8426967439282408,0.07556898639863852,29.891728328577134
USDT,12.85,extreme,0.5266854649551573,0.07556898639863993,47.826765325723684
USDT,12.9,normal,2.102644585938434,0.07556860986098822,11.979930792291762
USDT,12.9,stress,0.8410578343753726,0.07556860986098625,29.949826980728655
